,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done,,,PandL_vs_TWAP,PandL_agent,PandL_TWAP
,,,,,,,,,3805,52.96810194,0.014950768,0.009773781
,,,,,,,,,3806,-48.98987646,0.004841165,0.009490597
,,,,,,,,,3807,52.96707458,0.014484168,0.009468814
,,,,,,,,,3808,52.96604802,0.014046135,0.009182518
,,,,,,,,,3809,52.96641226,0.014198494,0.009282099
,,,,,,,,,3810,52.96694421,0.014427033,0.009431471
,,,,,,,,,3811,52.96749125,0.014669855,0.009590178
,,,,,,,,,3812,52.96790265,0.014857924,0.009713099
,,,,,,,,,3813,52.96764872,0.014741274,0.009636857
,,,,,,,,,3814,52.96728958,0.014579392,0.009531052
,,,,,,,,,3815,52.96774246,0.014784125,0.009664864
,,,,,,,,,3816,52.96736949,0.014615101,0.009554391
,,,,,,,,,3817,52.96692238,0.01441751,0.009425247
,,,,,,,,,3818,52.96719318,0.014536541,0.009503045
,,,,,,,,,3819,52.96690053,0.014407988,0.009419023
,,,,,,,,,3820,52.96694421,0.014427033,0.009431471
,,,,,,,,,3821,-48.98976233,0.004787205,0.009384792
,,,,,,,,,3822,-48.9898831,0.00484434,0.009496821
,,,,,,,,,3823,52.96725216,0.014562728,0.00952016
,,,,,,,,,3824,52.96718243,0.01453178,0.009499933
,,,,,,,,,3825,52.96726821,0.01456987,0.009524828
,,,,,,,,,3826,52.9670962,0.01449369,0.009475038
,,,,,,,,,3827,52.96704208,0.014469884,0.009459478
,,,,,,,,,3828,52.96725751,0.014565108,0.009521716
,,,,,,,,,3829,52.96704208,0.014469884,0.009459478
,,,,,,,,,3830,52.96727462,0.014572726,0.009526695
,,,,,,,,,3831,52.96708539,0.014488929,0.009471926
,,,,,,,,,3832,52.96708107,0.014487024,0.009470681
,,,,,,,,,3833,103.9138838,0.019314572,0.009471926
,,,,,,,,,3834,52.96681061,0.014368946,0.009393506
,,,,,,,,,3835,52.96707458,0.014484168,0.009468814
,,,,,,,,,3836,-100,0,0.009493709
,,,,,,,,,3837,-100,0,0.009322554
,,,,,,,,,3838,-100,0,0.009406576
,,,,,,,,,3839,-100,0,0.009540388
,,,,,,,,,3840,-100,0,0.009540388
,,,,,,,,,3841,-100,0,0.009540388
,,,,,,,,,3842,-100,0,0.009916929
,,,,,,,,,3843,-100,0,0.00960107
,,,,,,,,,3844,-100,0,0.009456366
,,,,,,,,,3845,-100,0,0.009602626
,,,,,,,,,3846,-100,0,0.00960885
,,,,,,,,,3847,-100,0,0.009506157
,,,,,,,,,3848,-100,0,0.009727103
,,,,,,,,,3849,-100,0,0.001262703
,,,,,,,,,3850,2112.535712,0.001752653,0.001147563
,,,,,,,,,3851,695.2078095,0.001649811,0.001080345
,,,,,,,,,3852,1662.92221,0.001595533,0.001044869
,,,,,,,,,3853,-100,0.001638384,0.001072877
,,,,,,,,,3854,-100,0.001571727,0.00102931
,,,,,,,,,3855,-100,0.000530035,0.001037401
,,,,,,,,,3856,-100,0.001600294,0.001047981
,,,,,,,,,3857,-100,0.001559824,0.00102153
,,,,,,,,,3858,-100,0.001657429,0.001085324
,,,,,,,,,3859,-100,0.001643145,0.001075989
,,,,,,,,,3860,-100,0.000525909,0.00102931
,,,,,,,,,3861,-100,0.00211068,0.001038646
,,,,,,,,,3862,-100,0.00177422,0.000873714
,,,,,,,,,3863,-100,0.001691693,0.00083326
,,,,,,,,,3864,-100,0.0013908,0.000911057
,,,,,,,,,3865,-100,0.00151602,0.000992901
,,,,,,,,,3866,-100,0.001414606,0.000926617
,,,,,,,,,3867,-100,0.001509831,0.000988855
,,,,,,,,,3868,-100,0.001531256,0.001002859
,,,,,,,,,3869,-100,0.000451316,0.00088305
,,,,,,,,,3870,-100,0.000398784,0.000780046
,,,,,,,,,3871,-100,0.00097705,0.000640632
,,,,,,,,,3872,-100,0.001494895,0.00073679
,,,,,,,,,3873,-100,0.001155596,0.000757329
,,,,,,,,,3874,-100,0.001264628,0.000828592
,,,,,,,,,3875,-100,0.001526637,0.00075235
,,,,,,,,,3876,-100,0.001019425,0.000668328
,,,,,,,,,3877,-100,0.000967051,0.000634097
,,,,,,,,,3878,-100,0.000848973,0.000556922
,,,,,,,,,3879,-100,0.000876588,0.000574971
,,,,,,,,,3880,-100,0.000195797,0.000382032
,,,,,,,,,3881,-100,0.000605198,0.000397592
,,,,,,,,,3882,-100,0.000424271,0.000279339
,,,,,,,,,3883,-100,0.000493309,0.000324462
,,,,,,,,,3884,-100,0.000708517,0.00046512
,,,,,,,,,3885,-100,0,0.00060609
,,,,,,,,,3886,-100,0,0.000422487
,,,,,,,,,3887,-100,0,0.000441159
,,,,,,,,,3888,-100,0,0.000441159
,,,,,,,,,3889,-100,0,0.000764797
,,,,,,,,,3890,-100,0,0.000960848
,,,,,,,,,3891,-100,0,0.000864379
,,,,,,,,,3892,-100,0,0.000872158
,,,,,,,,,3893,-100,0,0.000749238
,,,,,,,,,3894,-100,0,0.00061138
,,,,,,,,,3895,-100,0,0.000609202
,,,,,,,,,3896,-100,0,0.000497173
,,,,,,,,,3897,-100,0,0.000557855
,,,,,,,,,3898,-100,0,0.000497173
,,,,,,,,,3899,-100,0,0.000310458
,,,,,,,,,3900,1432.855205,0.000481406,0.000316682
,,,,,,,,,3901,1895.69344,0.000490929,0.000322906
,,,,,,,,,3902,-100,0.000276673,0.00018287
,,,,,,,,,3903,-100,0.000152882,0.00010196
,,,,,,,,,3904,-100,2.43E-05,1.79E-05
,,,,,,,,,3905,-100,1.96E-05,1.48E-05
,,,,,,,,,3906,-100,5.77E-05,0.000111296
,,,,,,,,,3907,-100,0.000190971,0.000126856
,,,,,,,,,3908,-100,0.000329047,0.000217101
,,,,,,,,,3909,-100,0.00012914,0.000251332
,,,,,,,,,3910,-100,0.000105334,0.000204653
,,,,,,,,,3911,-100,0.00014025,0.000273115
,,,,,,,,,3912,-100,0.000452839,0.000298011
,,,,,,,,,3913,-100,0.000571869,0.000375809
,,,,,,,,,3914,-100,0.000595199,0.000391057
,,,,,,,,,3915,-100,0.000673283,0.000442092
,,,,,,,,,3916,-100,0.000748035,0.000490949
,,,,,,,,,3917,-100,0.000448078,0.000294899
,,,,,,,,,3918,-100,0.000676616,0.000444271
,,,,,,,,,3919,-100,0.000600437,0.00039448
,,,,,,,,,3920,-100,0.000486167,0.000319794
,,,,,,,,,3921,-100,0.000569013,0.000373941
,,,,,,,,,3922,-100,0.000617101,0.000405372
,,,,,,,,,3923,-100,0.000763747,0.000501219
,,,,,,,,,3924,-100,0.000905155,0.000593642
,,,,,,,,,3925,-100,0.000867065,0.000568747
,,,,,,,,,3926,-100,0.000895633,0.000587419
,,,,,,,,,3927,-100,0.000967051,0.000634097
,,,,,,,,,3928,-100,0.00032435,0.000634097
,,,,,,,,,3929,-100,0.00032435,0.000634097
,,,,,,,,,3930,-100,0.001062276,0.000696335
,,,,,,,,,3931,-100,0.00084802,0.000556299
,,,,,,,,,3932,-100,0.000535208,0.000351847
,,,,,,,,,3933,-100,0.000567108,0.000372697
,,,,,,,,,3934,-100,0.000714706,0.000469166
,,,,,,,,,3935,-100,0.000805169,0.000528292
,,,,,,,,,3936,-100,0.000552825,0.000363361
,,,,,,,,,3937,-100,0.000116444,0.000226437
,,,,,,,,,3938,-100,0,0.000120632
,,,,,,,,,3939,-100,0,0.000173534
,,,,,,,,,3940,-100,0,7.71E-05
,,,,,,,,,3941,-100,0,8.95E-05
,,,,,,,,,3942,-100,0,0.000220213
,,,,,,,,,3943,-100,0,0.000265336
,,,,,,,,,3944,-100,0,0.000330686
,,,,,,,,,3945,-100,0,0.000220213
,,,,,,,,,3946,-100,0,0.000238884
,,,,,,,,,3947,-100,0,0.000241374
,,,,,,,,,3948,-100,0,0.000129968
,,,,,,,,,3949,-100,0,0.000161087
,,,,,,,,,3950,491.8831492,0.000157643,0.000105072
,,,,,,,,,3951,-100,0.000176688,0.00011752
,,,,,,,,,3952,-100,6.88E-05,0.000133079
,,,,,,,,,3953,214.8687397,0.000190971,0.000126856
,,,,,,,,,3954,-100,8.15E-05,5.53E-05
,,,,,,,,,3955,-100,2.43E-05,1.79E-05
,,,,,,,,,3956,-100,6.72E-05,4.59E-05
,,,,,,,,,3957,-100,0.000114792,7.71E-05
,,,,,,,,,3958,-100,2.67E-05,1.95E-05
,,,,,,,,,3959,-100,-9.00E-06,-3.84E-06
,,,,,,,,,3960,-100,6.72E-05,4.59E-05
,,,,,,,,,3961,-100,2.91E-05,2.11E-05
,,,,,,,,,3962,-100,0.000152882,0.00010196
,,,,,,,,,3963,-100,0.000252867,0.00016731
,,,,,,,,,3964,-100,0.000248106,0.000164199
,,,,,,,,,3965,-100,0.000229061,0.000151751
,,,,,,,,,3966,-100,0.000117172,7.86E-05
,,,,,,,,,3967,-100,0.00018621,0.000123744
,,,,,,,,,3968,-100,0.000386182,0.000254444
,,,,,,,,,3969,-100,0.000386182,0.000254444
,,,,,,,,,3970,-100,0.000386182,0.000254444
,,,,,,,,,3971,-100,0.000386182,0.000254444
,,,,,,,,,3972,-100,0.001562204,0.001023086
,,,,,,,,,3973,-100,0.001828833,0.001197353
,,,,,,,,,3974,-100,0.000706835,0.001384068
,,,,,,,,,3975,-100,0.000805234,0.001577006
,,,,,,,,,3976,-100,0.00228591,0.001496097
,,,,,,,,,3977,-100,0.002314478,0.001514768
,,,,,,,,,3978,-100,0.00319624,0.001570783
,,,,,,,,,3979,-100,0.003227981,0.001586342
,,,,,,,,,3980,-100,0.002509688,0.001642357
,,,,,,,,,3981,-100,0.003154976,0.001550555
,,,,,,,,,3982,-100,0.00224782,0.001471201
,,,,,,,,,3983,-100,0.00212879,0.001393404
,,,,,,,,,3984,-100,0.00077508,0.00151788
,,,,,,,,,3985,-100,0,0.001595678
,,,,,,,,,3986,-100,0,0.001600968
,,,,,,,,,3987,-100,0,0.001539663
,,,,,,,,,3988,-100,0,0.001496097
,,,,,,,,,3989,-100,0,0.001570783
,,,,,,,,,3990,-100,0,0.001661028
,,,,,,,,,3991,-100,0,0.001513212
,,,,,,,,,3992,-100,0,0.001547443
,,,,,,,,,3993,-100,0,0.001548999
,,,,,,,,,3994,-100,0,0.001527216
,,,,,,,,,3995,-100,0,0.001636133
,,,,,,,,,3996,-100,0,0.001720154
,,,,,,,,,3997,-100,0,0.00175034
,,,,,,,,,3998,-100,0,0.001787683
,,,,,,,,,3999,-100,0,0.001894421
,,,,,,,,,4000,-100,0.000969179,0.001898467
,,,,,,,,,4001,-100,0.002638241,0.001726378
,,,,,,,,,4002,-100,0.002762033,0.001807288
,,,,,,,,,4003,1190.562446,0.003589834,0.001763721
,,,,,,,,,4004,3116.361538,0.002727276,0.001784571
,,,,,,,,,4005,204.580828,0.002609674,0.001707707
,,,,,,,,,4006,-100,0.002804884,0.001835295
,,,,,,,,,4007,-100,0.002698232,0.001765588
,,,,,,,,,4008,-100,0.00263348,0.001723266
,,,,,,,,,4009,-100,0.003659665,0.001797952
,,,,,,,,,4010,-100,0.003723148,0.001829071
,,,,,,,,,4011,-100,0.002795361,0.001829071
,,,,,,,,,4012,-100,0.003723148,0.001829071
,,,,,,,,,4013,-100,0.001877063,0.000924127
,,,,,,,,,4014,-100,0.001068465,0.000700381
,,,,,,,,,4015,-100,0.00127415,0.000834815
,,,,,,,,,4016,-100,0.001724086,0.001128891
,,,,,,,,,4017,-100,0.000570347,0.001116443
,,,,,,,,,4018,-100,0.001605055,0.001051093
,,,,,,,,,4019,-100,0.001441745,0.000944355
,,,,,,,,,4020,-100,0.001238441,0.000811476
,,,,,,,,,4021,-100,0.001171784,0.000767909
,,,,,,,,,4022,-100,0.001243202,0.000814588
,,,,,,,,,4023,-100,0.001409845,0.000923505
,,,,,,,,,4024,-100,0.001447935,0.0009484
,,,,,,,,,4025,-100,0.001419367,0.000929729
,,,,,,,,,4026,-100,0.00131462,0.000861267
,,,,,,,,,4027,-100,0.001224157,0.00080214
,,,,,,,,,4028,-100,0.001409845,0.000923505
,,,,,,,,,4029,-100,0.000446555,0.000873714
,,,,,,,,,4030,-100,0.001495547,0.000979519
,,,,,,,,,4031,-100,0.001495547,0.000979519
,,,,,,,,,4032,-100,0.001476502,0.000967072
,,,,,,,,,4033,-100,0.000932374,0.000914169
,,,,,,,,,4034,-100,0,0.000982631
,,,,,,,,,4035,-100,0,0.001054205
,,,,,,,,,4036,-100,0,0.001147563
,,,,,,,,,4037,-100,0,0.001197353
,,,,,,,,,4038,-100,0,0.001268927
,,,,,,,,,4039,-100,0,0.001212913
,,,,,,,,,4040,-100,0,0.001253368
,,,,,,,,,4041,-100,0,0.001246521
,,,,,,,,,4042,-100,0,0.001188017
,,,,,,,,,4043,-100,0,0.001228472
,,,,,,,,,4044,-100,0,0.001272039
,,,,,,,,,4045,-100,0,0.001290711
,,,,,,,,,4046,-100,0,0.0012487
,,,,,,,,,4047,-100,0,0.00124092
,,,,,,,,,4048,-100,0,0.001262703
,,,,,,,,,4049,-100,0,0.001268927
,,,,,,,,,4050,4059.256348,0.000625895,0.00122536
,,,,,,,,,4051,103.406658,0.002100222,0.001374732
,,,,,,,,,4052,-100,0.002100222,0.001374732
,,,,,,,,,4053,-100,0.002100222,0.001374732
,,,,,,,,,4054,-100,0.002271627,0.001486761
,,,,,,,,,4055,-100,0.002928676,0.001916205
,,,,,,,,,4056,-100,0.002590629,0.001695259
,,,,,,,,,4057,-100,0.002500165,0.001636133
,,,,,,,,,4058,-100,0.000821105,0.001608125
,,,,,,,,,4059,-100,0.002476359,0.001620573
,,,,,,,,,4060,-100,0.002125933,0.001391536
,,,,,,,,,4061,-100,0.0020907,0.001368508
,,,,,,,,,4062,-100,0.001809788,0.001184906
,,,,,,,,,4063,-100,0.001828833,0.001197353
,,,,,,,,,4064,-100,0.001690757,0.001107108
,,,,,,,,,4065,-100,0.001826928,0.001196108
,,,,,,,,,4066,-100,0.001947863,0.001275151
,,,,,,,,,4067,-100,0.00072096,0.001411764
,,,,,,,,,4068,-100,0.000719532,0.001408963
,,,,,,,,,4069,-100,0.000670333,0.001312494
,,,,,,,,,4070,-100,0.002226871,0.001457509
,,,,,,,,,4071,-100,0.002228776,0.001458754
,,,,,,,,,4072,-100,0.002314478,0.001514768
,,,,,,,,,4073,-100,0.000758257,0.001484894
,,,,,,,,,4074,-100,0.000771905,0.001511656
,,,,,,,,,4075,-100,0.002114506,0.001384068
,,,,,,,,,4076,-100,0.00201214,0.001317162
,,,,,,,,,4077,-100,0.000673507,0.001318718
,,,,,,,,,4078,-100,0.002042612,0.001337078
,,,,,,,,,4079,-100,0.002066894,0.001352949
,,,,,,,,,4080,-100,0.002013568,0.001318095
,,,,,,,,,4081,-100,0.000645733,0.001264259
,,,,,,,,,4082,-100,0.000589392,0.001153786
,,,,,,,,,4083,-100,0.001529828,0.001001925
,,,,,,,,,4084,-100,0.001562204,0.001023086
,,,,,,,,,4085,-100,0.001495547,0.000979519
,,,,,,,,,4086,-100,0.001347949,0.00088305
,,,,,,,,,4087,-100,0.001366994,0.000895498
,,,,,,,,,4088,-100,0.001286053,0.000842595
,,,,,,,,,4089,-100,0.001162261,0.000761686
,,,,,,,,,4090,-100,0,0.000830148
,,,,,,,,,4091,-100,0,0.000844462
,,,,,,,,,4092,-100,0,0.000870602
,,,,,,,,,4093,-100,0,0.000870602
,,,,,,,,,4094,-100,0,0.000870602
,,,,,,,,,4095,-100,0,0.003229431
,,,,,,,,,4096,-100,0,0.003069168
,,,,,,,,,4097,-100,0,0.002767313
,,,,,,,,,4098,-100,0,0.002788162
,,,,,,,,,4099,-100,0,0.003099665
,,,,,,,,,4100,3414.021183,0.004880778,0.003192088
,,,,,,,,,4101,-100,0.004909345,0.00321076
,,,,,,,,,4102,-100,0.004861733,0.003179641
,,,,,,,,,4103,-100,0.005077416,0.00332061
,,,,,,,,,4104,-100,0.001686061,0.003304117
,,,,,,,,,4105,-100,0.006935388,0.003403698
,,,,,,,,,4106,1306.241049,0.0051236,0.003350796
,,,,,,,,,4107,-100,0.004896966,0.003202669
,,,,,,,,,4108,-100,0.004876016,0.003188977
,,,,,,,,,4109,-100,0.004959814,0.003243746
,,,,,,,,,4110,-100,0.001598771,0.003132962
,,,,,,,,,4111,-100,0.054390985,0.003199557
,,,,,,,,,4112,-100,0.00496648,0.003248103
,,,,,,,,,4113,-100,0.005061704,0.003310341
,,,,,,,,,4114,-100,0.005204541,0.003403698
,,,,,,,,,4115,-100,0.005221205,0.00341459
,,,,,,,,,4116,-100,0.005366423,0.003509503
,,,,,,,,,4117,-100,0.001767001,0.003462825
,,,,,,,,,4118,-100,0.005261676,0.003441041
,,,,,,,,,4119,-100,0.005242631,0.003428594
,,,,,,,,,4120,-100,0.005235013,0.003423615
,,,,,,,,,4121,-100,0.005304527,0.003469049
,,,,,,,,,4122,-100,0.005871112,0.003839366
,,,,,,,,,4123,-100,0.006149644,0.004021413
,,,,,,,,,4124,-100,0.004121125,0.004040396
,,,,,,,,,4125,-100,0,0.004008032
,,,,,,,,,4126,-100,0,0.004141221
,,,,,,,,,4127,-100,0,0.00441507
,,,,,,,,,4128,-100,0,0.004138421
,,,,,,,,,4129,-100,0,0.004166117
,,,,,,,,,4130,-100,0,0.004264142
,,,,,,,,,4131,-100,0,0.004054088
,,,,,,,,,4132,-100,0,0.004124728
,,,,,,,,,4133,-100,0,0.004159893
,,,,,,,,,4134,-100,0,0.004159893
,,,,,,,,,4135,-100,0,0.00411477
,,,,,,,,,4136,-100,0,0.004259474
,,,,,,,,,4137,-100,0,0.004576889
,,,,,,,,,4138,-100,0,0.004639127
,,,,,,,,,4139,-100,0,0.004881856
,,,,,,,,,4140,-100,0,0.005015669
,,,,,,,,,4141,-100,0,0.005091288
,,,,,,,,,4142,-100,0,0.005068571
,,,,,,,,,4143,-100,0,0.005105914
,,,,,,,,,4144,-100,0,0.005084131
,,,,,,,,,4145,-100,0,0.004944095
,,,,,,,,,4146,-100,0,0.005011001
,,,,,,,,,4147,-100,0,0.005152593
,,,,,,,,,4148,-100,0,0.005197715
,,,,,,,,,4149,-100,0,0.005289517
,,,,,,,,,4150,1761.649008,0.00782131,0.005114005
,,,,,,,,,4151,-100,0.00776608,0.005077907
,,,,,,,,,4152,1463.271914,0.00776608,0.005077907
,,,,,,,,,4153,-100,0.007674188,0.005017847
,,,,,,,,,4154,-100,0.002512927,0.004925423
,,,,,,,,,4155,-100,0.007561347,0.004944095
,,,,,,,,,4156,-100,0.002476424,0.004853849
,,,,,,,,,4157,-100,0.007270912,0.004754268
,,,,,,,,,4158,1511.701503,0.007242345,0.004735597
,,,,,,,,,4159,-100,0.007189972,0.004701366
,,,,,,,,,4160,-100,0.007204255,0.004710701
,,,,,,,,,4161,-100,0.007402322,0.004840157
,,,,,,,,,4162,-100,0.007370898,0.004819618
,,,,,,,,,4163,-100,0.007151882,0.00467647
,,,,,,,,,4164,-100,0.002403418,0.004710701
,,,,,,,,,4165,-100,0.007161404,0.004682694
,,,,,,,,,4166,-100,0.007013806,0.004586225
,,,,,,,,,4167,-100,0.002357393,0.004620456
,,,,,,,,,4168,-100,0.006994761,0.004573777
,,,,,,,,,4169,-100,0.037122787,0.004576889
,,,,,,,,,4170,-100,0.007132837,0.004664023
,,,,,,,,,4171,-100,0.002346284,0.004598672
,,,,,,,,,4172,-100,0.006918582,0.004523987
,,,,,,,,,4173,-100,0.006928104,0.00453021
,,,,,,,,,4174,-100,0.006928104,0.00453021
,,,,,,,,,4175,-100,0.007399465,0.00483829
,,,,,,,,,4176,-100,0.045564185,0.004735597
,,,,,,,,,4177,-100,0,0.004847625
,,,,,,,,,4178,-100,0,0.005071683
,,,,,,,,,4179,-100,0,0.005177488
,,,,,,,,,4180,-100,0,0.005193048
,,,,,,,,,4181,-100,0,0.005202383
,,,,,,,,,4182,-100,0,0.005143257
,,,,,,,,,4183,-100,0,0.005021892
,,,,,,,,,4184,-100,0,0.005074795
,,,,,,,,,4185,-100,0,0.004928535
,,,,,,,,,4186,-100,0,0.00490364
,,,,,,,,,4187,-100,0,0.004939427
,,,,,,,,,4188,-100,0,0.004956542
,,,,,,,,,4189,-100,0,0.004979882
,,,,,,,,,4190,-100,0,0.004860073
,,,,,,,,,4191,-100,0,0.004805615
,,,,,,,,,4192,-100,0,0.00475738
,,,,,,,,,4193,-100,0,0.004735597
,,,,,,,,,4194,-100,0,0.004791611
,,,,,,,,,4195,-100,0,0.004760492
,,,,,,,,,4196,-100,0,0.004759558
,,,,,,,,,4197,-100,0,0.00461112
,,,,,,,,,4198,-100,0,0.004617033
,,,,,,,,,4199,-100,0,0.004648463
,,,,,,,,,4200,-100,0.007128076,0.004660911
,,,,,,,,,4201,2982.979252,0.002403418,0.004710701
,,,,,,,,,4202,-100,0.006937627,0.004536434
,,,,,,,,,4203,-100,0.006785267,0.004436853
,,,,,,,,,4204,-100,0.006790029,0.004439965
,,,,,,,,,4205,-100,0.006768603,0.004425961
,,,,,,,,,4206,-100,0.002251059,0.004411958
,,,,,,,,,4207,-100,0.006775745,0.004430629
,,,,,,,,,4208,-100,0.002251059,0.004411958
,,,,,,,,,4209,-100,0.006856686,0.004483532
,,,,,,,,,4210,-100,0.006904298,0.004514651
,,,,,,,,,4211,-100,0.002333587,0.004573777
,,,,,,,,,4212,1510.737413,0.006913821,0.004520875
,,,,,,,,,4213,-100,0.009284259,0.004555106
,,,,,,,,,4214,-100,0.036945035,0.004555106
,,,,,,,,,4215,-100,0.007856543,0.005137033
,,,,,,,,,4216,-100,0.008237441,0.005385986
,,,,,,,,,4217,-100,0.002845419,0.005577369
,,,,,,,,,4218,-100,0.046188159,0.005687841
,,,,,,,,,4219,-100,0.046264338,0.005697177
,,,,,,,,,4220,-100,0.0086231,0.005638051
,,,,,,,,,4221,205.5784084,0.008792124,0.005748524
,,,,,,,,,4222,-100,0.008870684,0.00579987
,,,,,,,,,4223,-100,0.002916044,0.005715849
,,,,,,,,,4224,-100,0,0.005776531
,,,,,,,,,4225,-100,0,0.005894472
,,,,,,,,,4226,-100,0,0.005855885
,,,,,,,,,4227,-100,0,0.005855885
,,,,,,,,,4228,-100,0,0.005943018
,,,,,,,,,4229,-100,0,0.005977249
,,,,,,,,,4230,-100,0,0.005989697
,,,,,,,,,4231,-100,0,0.005883892
,,,,,,,,,4232,-100,0,0.005844059
,,,,,,,,,4233,-100,0,0.005871133
,,,,,,,,,4234,-100,0,0.005877668
,,,,,,,,,4235,-100,0,0.005905675
,,,,,,,,,4236,-100,0,0.005943018
,,,,,,,,,4237,-100,0,0.005943018
,,,,,,,,,4238,-100,0,0.005905675
,,,,,,,,,4239,-100,0,0.006024239
,,,,,,,,,4240,-100,0,0.006101726
,,,,,,,,,4241,-100,0,0.006089278
,,,,,,,,,4242,-100,0,0.006126621
,,,,,,,,,4243,-100,0,0.006051935
,,,,,,,,,4244,-100,0,0.006023928
,,,,,,,,,4245,-100,0,0.005983784
,,,,,,,,,4246,-100,0,0.005971025
,,,,,,,,,4247,-100,0,0.006025173
,,,,,,,,,4248,-100,0,0.006053491
,,,,,,,,,4249,-100,0,0.005995921
,,,,,,,,,4250,-100,0.048359277,0.00595391
,,,,,,,,,4251,-100,0.048067255,0.005918123
,,,,,,,,,4252,1715.228378,0.009023043,0.005899451
,,,,,,,,,4253,52.94827233,0.048956017,0.00602704
,,,,,,,,,4254,-100,0.048956017,0.00602704
,,,,,,,,,4255,-100,0.01033238,0.006755227
,,,,,,,,,4256,-100,0.056218472,0.006917046
,,,,,,,,,4257,-100,0.010613292,0.00693883
,,,,,,,,,4258,-100,0.010533303,0.00688655
,,,,,,,,,4259,-100,0.028071663,0.006892151
,,,,,,,,,4260,-100,0,0.006817465
,,,,,,,,,4261,-100,0,0.006954389
,,,,,,,,,4262,-100,0,0.007106873
,,,,,,,,,4263,-100,0,0.007139237
,,,,,,,,,4264,-100,0,0.007102828
,,,,,,,,,4265,-100,0,0.007105317
,,,,,,,,,4266,-100,0,0.00700418
,,,,,,,,,4267,2959.074703,0,0.006935718
,,,,,,,,,4268,-100,0,0.006954701
,,,,,,,,,4269,-100,0,0.00701974
,,,,,,,,,4270,-100,0,0.00687099
,,,,,,,,,4271,-100,0,0.006895263
,,,,,,,,,4272,-100,0,0.006851696
,,,,,,,,,4273,-100,0,0.006817465
,,,,,,,,,4274,-100,0,0.006770787
,,,,,,,,,4275,-100,0,0.006621415
,,,,,,,,,4276,-100,0,0.006528058
,,,,,,,,,4277,-100,0,0.006490715
,,,,,,,,,4278,-100,0,0.00664631
,,,,,,,,,4279,-100,0,0.006758339
,,,,,,,,,4280,-100,0,0.006801906
,,,,,,,,,4281,-100,0,0.006823689
,,,,,,,,,4282,-100,0,0.006994844
,,,,,,,,,4283,-100,0,0.006979285
,,,,,,,,,4284,-100,0,0.006918291
,,,,,,,,,4285,-100,0,0.006929494
,,,,,,,,,4286,-100,0,0.006917046
,,,,,,,,,4287,-100,0,0.006957501
,,,,,,,,,4288,-100,0,0.006951278
,,,,,,,,,4289,-100,0,0.006997956
,,,,,,,,,4290,-100,0,0.007025963
,,,,,,,,,4291,-100,0,0.006953145
,,,,,,,,,4292,-100,0,0.00685792
,,,,,,,,,4293,-100,0,0.00693883
,,,,,,,,,4294,-100,0,0.00693883
,,,,,,,,,4295,-100,0,0.00693883
,,,,,,,,,4296,-100,0,0.00693883
,,,,,,,,,4297,-100,0,0.006898375
,,,,,,,,,4298,-100,0,0.006997956
,,,,,,,,,4299,-100,0,0.006773899
,,,,,,,,,4300,-100,0.00339534,0.006655646
,,,,,,,,,4301,1567.5943,0.003391849,0.0066488
,,,,,,,,,4302,-100,0.010270484,0.006714772
,,,,,,,,,4303,-100,0.01049807,0.006863522
,,,,,,,,,4304,-100,0.010651382,0.006963725
,,,,,,,,,4305,-100,0.056700943,0.006976173
,,,,,,,,,4306,1968.398858,0.057564311,0.007081978
,,,,,,,,,4307,-100,0.057361166,0.007057083
,,,,,,,,,4308,1217.331813,0.05861305,0.0072105
,,,,,,,,,4309,-100,0.059570374,0.007327819
,,,,,,,,,4310,-100,0.032885719,0.007178447
,,,,,,,,,4311,-100,0,0.007141104
,,,,,,,,,4312,-100,0,0.00700418
,,,,,,,,,4313,-100,0,0.006963725
,,,,,,,,,4314,-100,0,0.006960613
,,,,,,,,,4315,-100,0,0.007010404
,,,,,,,,,4316,-100,0,0.00684485
,,,,,,,,,4317,-100,0,0.006848584
,,,,,,,,,4318,-100,0,0.006829913
,,,,,,,,,4319,-100,0,0.006979285
,,,,,,,,,4320,-100,0,0.006935718
,,,,,,,,,4321,-100,0,0.00698862
,,,,,,,,,4322,-100,0,0.006982397
,,,,,,,,,4323,-100,0,0.006941319
,,,,,,,,,4324,-100,0,0.006879704
,,,,,,,,,4325,-100,0,0.006864144
,,,,,,,,,4326,-100,0,0.006910823
,,,,,,,,,4327,-100,0,0.006788525
,,,,,,,,,4328,-100,0,0.006867256
,,,,,,,,,4329,-100,0,0.006966837
,,,,,,,,,4330,-100,0,0.006982397
,,,,,,,,,4331,-100,0,0.006954389
,,,,,,,,,4332,-100,0,0.006960613
,,,,,,,,,4333,-100,0,0.006982397
,,,,,,,,,4334,-100,0,0.006935718
,,,,,,,,,4335,-100,0,0.006957501
,,,,,,,,,4336,-100,0,0.006957501
,,,,,,,,,4337,-100,0,0.006957501
,,,,,,,,,4338,-100,0,0.006957501
,,,,,,,,,4339,-100,0,0.006285328
,,,,,,,,,4340,-100,0,0.006307112
,,,,,,,,,4341,-100,0,0.006608967
,,,,,,,,,4342,-100,0,0.006597453
,,,,,,,,,4343,-100,0,0.00658096
,,,,,,,,,4344,-100,0,0.006783234
,,,,,,,,,4345,-100,0,0.006730332
,,,,,,,,,4346,-100,0,0.006537393
,,,,,,,,,4347,-100,0,0.0064347
