"","times","open","high","low","close","numEvents","volume","value"
"1468",2019-03-13 19:50:00,173.35,173.63,173.14,173.37,4159,1292750,224125488
"1469",2019-03-13 20:00:00,173.37,173.37,173.37,173.37,2,5553,962723.563
"1470",2019-03-13 20:10:00,173.37,173.37,173.37,173.37,1,0,0
"1471",2019-03-13 20:20:00,173.37,173.37,173.37,173.37,1,0,0
"1472",2019-03-14 13:30:00,169.76,169.98,168.68,168.729,8235,1961228,332134016
"1473",2019-03-14 13:40:00,168.7,169.4,168.16,169.3,5417,1083585,182901248
"1474",2019-03-14 13:50:00,169.29,170.43,169.13,169.67,4992,989088,167920224
"1475",2019-03-14 14:00:00,169.67,170.1,169.37,170.045,3554,726750,123296160
"1476",2019-03-14 14:10:00,170.05,170.14,169.765,170.024,1706,317417,53959700
"1477",2019-03-14 14:20:00,170.02,170.1,169.68,169.75,1554,323141,54917776
"1478",2019-03-14 14:30:00,169.765,169.97,169.225,169.4,2377,513955,87133040
"1479",2019-03-14 14:40:00,169.415,169.6,169.03,169.52,1621,342232,57913796
"1480",2019-03-14 14:50:00,169.514,169.78,169.46,169.752,1353,274673,46601620
"1481",2019-03-14 15:00:00,169.754,170.401,169.71,170.115,1702,356898,60695800
"1482",2019-03-14 15:10:00,170.12,170.68,170.01,170.4,1425,326703,55680700
"1483",2019-03-14 15:20:00,170.36,170.405,170.01,170.02,1025,222532,37864424
"1484",2019-03-14 15:30:00,170.035,170.39,169.97,170.3,1196,236359,40220904
"1485",2019-03-14 15:40:00,170.305,170.47,170.1,170.26,989,206495,35154760
"1486",2019-03-14 15:50:00,170.25,170.79,170.2,170.577,1429,303342,51720308
"1487",2019-03-14 16:00:00,170.54,170.71,170.28,170.32,1007,235851,40206668
"1488",2019-03-14 16:10:00,170.32,170.4,170.16,170.17,854,155203,26427164
"1489",2019-03-14 16:20:00,170.17,170.35,170,170.173,1021,235650,40092708
