,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
176,0.6,0.75,0.2,-0.09047755082607249,0.7,0.55,False
177,0.7,0.55,0.05,-0.004043965941373455,0.8,0.5,False
178,0.8,0.5,0.0,0.0,0.9,0.5,False
179,0.9,0.5,0.5,-0.6013525845514134,1.0,0.0,True
180,0.0,1.0,0.05,-0.004012224444127037,0.1,0.95,False
181,0.1,0.95,0.1,-0.019984843435064844,0.2,0.85,False
182,0.2,0.85,0.05,-0.0037424217175324203,0.3,0.8,False
183,0.3,0.8,0.15,-0.04882248964433651,0.4,0.65,False
184,0.4,0.65,0.0,0.0,0.5,0.65,False
185,0.5,0.65,0.15,-0.04870345902966246,0.6,0.5,False
186,0.6,0.5,0.25,-0.1427598636702693,0.7,0.25,False
187,0.7,0.25,0.05,-0.0033139115047056875,0.8,0.2,False
188,0.8,0.2,0.0,0.0,0.9,0.2,False
189,0.9,0.2,0.2,-0.08701772762621214,1.0,0.0,True
190,0.0,1.0,0.0,0.0,0.1,1.0,False
191,0.1,1.0,0.05,-0.0030441087781110715,0.2,0.95,False
192,0.2,0.95,0.05,-0.003061566601596599,0.3,0.9,False
193,0.3,0.9,0.0,0.0,0.4,0.9,False
194,0.4,0.9,0.05,-0.0031075917726039095,0.5,0.85,False
195,0.5,0.85,0.05,-0.0029964965322414323,0.6,0.8,False
196,0.6,0.8,0.2,-0.08679553714548718,0.7,0.6,False
197,0.7,0.6,0.0,0.0,0.8,0.6,False
198,0.8,0.6,0.0,0.0,0.9,0.6,False
199,0.9,0.6,0.6,-0.8612436318621149,1.0,0.0,True
200,0.0,1.0,0.05,-0.0030044319065530315,0.1,0.95,False
201,0.1,0.95,0.0,0.0,0.2,0.95,False
202,0.2,0.95,0.0,0.0,0.3,0.95,False
203,0.3,0.95,0.05,-0.0027346291799584155,0.4,0.9,False
204,0.4,0.9,0.15,-0.04570388753987524,0.5,0.75,False
205,0.5,0.75,0.15,-0.0448468671142218,0.6,0.6,False
206,0.6,0.6,0.15,-0.041561622149216805,0.7,0.45,False
207,0.7,0.45,0.0,0.0,0.8,0.45,False
208,0.8,0.45,0.35,-0.2769764041644845,0.9,0.1,False
209,0.9,0.1,0.1,-0.016778952213175893,1.0,0.0,True
210,0.0,1.0,0.1,-0.016715469218683054,0.1,0.9,False
211,0.1,0.9,0.05,-0.002691778158675762,0.2,0.85,False
212,0.2,0.85,0.0,0.0,0.3,0.85,False
213,0.3,0.85,0.15,-0.047156061038899216,0.4,0.7,False
214,0.4,0.7,0.0,0.0,0.5,0.7,False
215,0.5,0.7,0.1,-0.019334142741513134,0.6,0.6,False
216,0.6,0.6,0.0,0.0,0.7,0.6,False
217,0.7,0.6,0.15,-0.04646568347378949,0.8,0.45,False
218,0.8,0.45,0.2,-0.08556079290260131,0.9,0.25,False
219,0.9,0.25,0.25,-0.13823670031265378,1.0,0.0,True
220,0.0,1.0,0.15,-0.04618000999857166,0.1,0.85,False
221,0.1,0.85,0.0,0.0,0.2,0.85,False
222,0.2,0.85,0.05,-0.0025203740735450604,0.3,0.8,False
223,0.3,0.8,0.0,0.0,0.4,0.8,False
224,0.4,0.8,0.0,0.0,0.5,0.8,False
225,0.5,0.8,0.0,0.0,0.6,0.8,False
226,0.6,0.8,0.0,0.0,0.7,0.8,False
227,0.7,0.8,0.0,0.0,0.8,0.8,False
228,0.8,0.8,0.0,0.0,0.9,0.8,False
229,0.9,0.8,0.8,-1.545290355346062,1.0,0.0,True
230,0.0,1.0,0.0,0.0,0.1,1.0,False
231,0.1,1.0,0.05,-0.0028790529924296623,0.2,0.95,False
232,0.2,0.95,0.05,-0.003016334968020452,0.3,0.9,False
233,0.3,0.9,0.15,-0.04739412226824739,0.4,0.75,False
234,0.4,0.75,0.25,-0.14342643511244427,0.5,0.5,False
235,0.5,0.5,0.1,-0.01976265295433989,0.6,0.4,False
