,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
287,0.7,0.0,0.0,0.0,0.8,0.0,False
288,0.8,0.0,0.0,0.0,0.9,0.0,False
289,0.9,0.0,0.0,0.0,1.0,0.0,True
290,0.0,1.0,0.05,0.006208537669221844,0.1,0.95,False
291,0.1,0.95,0.0,0.0,0.2,0.95,False
292,0.2,0.95,0.0,0.0,0.3,0.95,False
293,0.3,0.95,0.05,0.006684660127918217,0.4,0.9,False
294,0.4,0.9,0.0,0.0,0.5,0.9,False
295,0.5,0.9,0.0,0.0,0.6,0.9,False
296,0.6,0.9,0.05,0.006367245155453984,0.7,0.85,False
297,0.7,0.85,0.6,-0.7465457315621576,0.8,0.25,False
298,0.8,0.25,0.1,0.001297830468663188,0.9,0.15,False
299,0.9,0.15,0.15,-0.016458065514450317,1.0,0.0,True
300,0.0,1.0,0.0,0.0,0.1,1.0,False
301,0.1,1.0,0.05,0.006800516592867658,0.2,0.95,False
302,0.2,0.95,0.0,0.0,0.3,0.95,False
303,0.3,0.95,0.05,0.006708466250853037,0.4,0.9,False
304,0.4,0.9,0.05,0.006555313526639048,0.5,0.85,False
305,0.5,0.85,0.2,-0.04972146836166264,0.6,0.65,False
306,0.6,0.65,0.0,0.0,0.7,0.65,False
307,0.7,0.65,0.6,-0.7513545683949913,0.8,0.05,False
308,0.8,0.05,0.0,0.0,0.9,0.05,False
309,0.9,0.05,0.05,0.005835575076576349,1.0,0.0,True
310,0.0,1.0,0.0,0.0,0.1,1.0,False
311,0.1,1.0,0.1,-0.000955815835832978,0.2,0.9,False
312,0.2,0.9,0.0,0.0,0.3,0.9,False
313,0.3,0.9,0.3,-0.1512010189020616,0.4,0.6,False
314,0.4,0.6,0.1,-0.0011303940706883335,0.5,0.5,False
315,0.5,0.5,0.2,-0.051911631671665966,0.6,0.3,False
316,0.6,0.3,0.0,0.0,0.7,0.3,False
317,0.7,0.3,0.0,0.0,0.8,0.3,False
318,0.8,0.3,0.05,0.005541966227046916,0.9,0.25,False
319,0.9,0.25,0.25,-0.0978853219381358,1.0,0.0,True
320,0.0,1.0,0.0,0.0,0.1,1.0,False
321,0.1,1.0,0.0,0.0,0.2,1.0,False
322,0.2,1.0,0.15,-0.021040744179402965,0.3,0.85,False
323,0.3,0.85,0.0,0.0,0.4,0.85,False
324,0.4,0.85,0.05,0.00531184037201034,0.5,0.8,False
325,0.5,0.8,0.15,-0.021564478883968972,0.6,0.65,False
326,0.6,0.65,0.05,0.006097442428859367,0.7,0.6,False
327,0.7,0.6,0.3,-0.15248654954054186,0.8,0.3,False
328,0.8,0.3,0.0,0.0,0.9,0.3,False
329,0.9,0.3,0.3,-0.14734442698662092,1.0,0.0,True
330,0.0,1.0,0.05,0.006962398228824453,0.1,0.95,False
331,0.1,0.95,0.05,0.007002075100382474,0.2,0.9,False
332,0.2,0.9,0.0,0.0,0.3,0.9,False
333,0.3,0.9,0.05,0.006875109111396775,0.4,0.85,False
334,0.4,0.85,0.05,0.006565629513244142,0.5,0.8,False
335,0.5,0.8,0.0,0.0,0.6,0.8,False
336,0.6,0.8,0.05,0.006327568283895943,0.7,0.75,False
337,0.7,0.75,0.25,-0.09367957355298458,0.8,0.5,False
338,0.8,0.5,0.05,0.006355342093986562,0.9,0.45,False
339,0.9,0.45,0.45,-0.39240912012569645,1.0,0.0,True
340,0.0,1.0,0.2,-0.04916599215985025,0.1,0.8,False
341,0.1,0.8,0.1,-0.0001940199019187898,0.2,0.7,False
342,0.2,0.7,0.0,0.0,0.3,0.7,False
343,0.3,0.7,0.05,0.005891122696757589,0.4,0.65,False
344,0.4,0.65,0.1,-0.0008288498468473036,0.5,0.55,False
345,0.5,0.55,0.05,0.005978411814185268,0.6,0.5,False
346,0.6,0.5,0.05,0.005899058071069211,0.7,0.45,False
347,0.7,0.45,0.05,0.00589667745877574,0.8,0.4,False
348,0.8,0.4,0.05,0.005518160104112094,0.9,0.35,False
349,0.9,0.35,0.35,-0.22376733879287075,1.0,0.0,True
350,0.0,1.0,0.0,0.0,0.1,1.0,False
351,0.1,1.0,0.0,0.0,0.2,1.0,False
352,0.2,1.0,0.1,-0.000955815835832978,0.3,0.9,False
353,0.3,0.9,0.2,-0.053689155517465774,0.4,0.7,False
354,0.4,0.7,0.0,0.0,0.5,0.7,False
355,0.5,0.7,0.0,0.0,0.6,0.7,False
356,0.6,0.7,0.05,0.0050460053325715225,0.7,0.65,False
357,0.7,0.65,0.05,0.005010296148169305,0.8,0.6,False
358,0.8,0.6,0.05,0.0050579083940389446,0.9,0.55,False
359,0.9,0.55,0.55,-0.6323867423701377,1.0,0.0,True
360,0.0,1.0,0.0,0.0,0.1,1.0,False
361,0.1,1.0,0.0,0.0,0.2,1.0,False
362,0.2,1.0,0.05,0.005422935612372839,0.3,0.95,False
363,0.3,0.95,0.0,0.0,0.4,0.95,False
364,0.4,0.95,0.05,0.0053753233665032,0.5,0.9,False
365,0.5,0.9,0.05,0.0053753233665032,0.6,0.85,False
366,0.6,0.85,0.05,0.0068592383627735535,0.7,0.8,False
367,0.7,0.8,0.05,0.007494068307702064,0.8,0.75,False
368,0.8,0.75,0.35,-0.20662534320493897,0.9,0.4,False
369,0.9,0.4,0.4,-0.28388960307257705,1.0,0.0,True
370,0.0,1.0,0.0,0.0,0.1,1.0,False
371,0.1,1.0,0.0,0.0,0.2,1.0,False
372,0.2,1.0,0.0,0.0,0.3,1.0,False
373,0.3,1.0,0.05,0.008549473091145707,0.4,0.95,False
374,0.4,0.95,0.0,0.0,0.5,0.95,False
375,0.5,0.95,0.05,0.00848995778380865,0.6,0.9,False
376,0.6,0.9,0.0,0.0,0.7,0.9,False
377,0.7,0.9,0.35,-0.20165383119871771,0.8,0.55,False
378,0.8,0.55,0.05,0.008692309828754605,0.9,0.5,False
379,0.9,0.5,0.5,-0.47335499690520416,1.0,0.0,True
380,0.0,1.0,0.05,0.009001789426907263,0.1,0.95,False
381,0.1,0.95,0.1,0.00556706184830736,0.2,0.85,False
382,0.2,0.85,0.0,0.0,0.3,0.85,False
383,0.3,0.85,0.05,0.008662155406370515,0.4,0.8,False
384,0.4,0.8,0.05,0.008731193162881502,0.5,0.75,False
385,0.5,0.75,0.05,0.008747857448935865,0.6,0.7,False
386,0.6,0.7,0.05,0.008819275817740325,0.7,0.65,False
387,0.7,0.65,0.05,0.008914500309479583,0.8,0.6,False
388,0.8,0.6,0.05,0.008914500309479583,0.9,0.55,False
389,0.9,0.55,0.55,-0.5904879660048565,1.0,0.0,True
390,0.0,1.0,0.0,0.0,0.1,1.0,False
391,0.1,1.0,0.0,0.0,0.2,1.0,False
392,0.2,1.0,0.05,0.009287462902125076,0.3,0.95,False
393,0.3,0.95,0.0,0.0,0.4,0.95,False
394,0.4,0.95,0.05,0.009192238410385817,0.5,0.9,False
395,0.5,0.9,0.05,0.009120820041581362,0.6,0.85,False
396,0.6,0.85,0.05,0.009018453712961623,0.7,0.8,False
397,0.7,0.8,0.15,-0.010542243965147871,0.8,0.65,False
398,0.8,0.65,0.05,0.00912399419130602,0.9,0.6,False
399,0.9,0.6,0.6,-0.7146455268295004,1.0,0.0,True
400,0.0,1.0,0.35,-0.19915418829056164,0.1,0.65,False
401,0.1,0.65,0.2,-0.039230903521719214,0.2,0.45,False
402,0.2,0.45,0.0,0.0,0.3,0.45,False
403,0.3,0.45,0.05,0.008803405069117105,0.4,0.4,False
404,0.4,0.4,0.05,0.009128755415892961,0.5,0.35,False
405,0.5,0.35,0.05,0.009128755415892961,0.6,0.3,False
406,0.6,0.3,0.05,0.010985633004808829,0.7,0.25,False
407,0.7,0.25,0.0,0.0,0.8,0.25,False
408,0.8,0.25,0.0,0.0,0.9,0.25,False
409,0.9,0.25,0.25,-0.06839747099620692,1.0,0.0,True
410,0.0,1.0,0.1,0.01016957894903901,0.1,0.9,False
411,0.1,0.9,0.05,0.011144340491040947,0.2,0.85,False
412,0.2,0.85,0.0,0.0,0.3,0.85,False
413,0.3,0.85,0.05,0.011882330302020336,0.4,0.8,False
414,0.4,0.8,0.0,0.0,0.5,0.8,False
415,0.5,0.8,0.05,0.011872014315415243,0.6,0.75,False
416,0.6,0.75,0.15,-0.0018649121554063855,0.7,0.6,False
417,0.7,0.6,0.0,0.0,0.8,0.6,False
418,0.8,0.6,0.05,0.01144588471488198,0.9,0.55,False
419,0.9,0.55,0.55,-0.5610628045199895,1.0,0.0,True
420,0.0,1.0,0.0,0.0,0.1,1.0,False
421,0.1,1.0,0.25,-0.06859585535399702,0.2,0.75,False
422,0.2,0.75,0.05,0.011342724848831105,0.3,0.7,False
423,0.3,0.7,0.1,0.009963259216937258,0.4,0.6,False
424,0.4,0.6,0.25,-0.06927829754479525,0.5,0.35,False
425,0.5,0.35,0.0,0.0,0.6,0.35,False
426,0.6,0.35,0.05,0.010644411909409755,0.7,0.3,False
427,0.7,0.3,0.05,0.010406350680061582,0.8,0.25,False
428,0.8,0.25,0.0,0.0,0.9,0.25,False
429,0.9,0.25,0.25,-0.07146052548048691,1.0,0.0,True
430,0.0,1.0,0.1,0.009487136758240856,0.1,0.9,False
431,0.1,0.9,0.0,0.0,0.2,0.9,False
432,0.2,0.9,0.25,-0.06919894380167915,0.3,0.65,False
433,0.3,0.65,0.25,-0.06701671586598738,0.4,0.4,False
