,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
352,0.2,1.0,0.0,0.0,0.3,1.0,False
353,0.3,1.0,0.2,-0.0004000000000000001,0.4,0.8,False
354,0.4,0.8,0.05,-2.5000000000000005e-05,0.5,0.75,False
355,0.5,0.75,0.0,0.0,0.6,0.75,False
356,0.6,0.75,0.0,0.0,0.7,0.75,False
357,0.7,0.75,0.0,0.0,0.8,0.75,False
358,0.8,0.75,0.35,-0.001225,0.9,0.4,False
359,0.9,0.4,0.4,-0.0016000000000000003,1.0,0.0,True
360,0.0,1.0,0.05,-2.5000000000000005e-05,0.1,0.95,False
361,0.1,0.95,0.0,0.0,0.2,0.95,False
362,0.2,0.95,0.1,-0.00010000000000000002,0.3,0.85,False
363,0.3,0.85,0.0,0.0,0.4,0.85,False
364,0.4,0.85,0.0,0.0,0.5,0.85,False
365,0.5,0.85,0.1,-0.00010000000000000002,0.6,0.75,False
366,0.6,0.75,0.05,-2.5000000000000005e-05,0.7,0.7,False
367,0.7,0.7,0.0,0.0,0.8,0.7,False
368,0.8,0.7,0.1,-0.00010000000000000002,0.9,0.6,False
369,0.9,0.6,0.6,-0.0036,1.0,0.0,True
370,0.0,1.0,0.1,-0.00010000000000000002,0.1,0.9,False
371,0.1,0.9,0.0,0.0,0.2,0.9,False
372,0.2,0.9,0.1,-0.00010000000000000002,0.3,0.8,False
373,0.3,0.8,0.05,-2.5000000000000005e-05,0.4,0.75,False
374,0.4,0.75,0.25,-0.000625,0.5,0.5,False
375,0.5,0.5,0.15,-0.000225,0.6,0.35,False
376,0.6,0.35,0.1,-0.00010000000000000002,0.7,0.25,False
377,0.7,0.25,0.05,-2.5000000000000005e-05,0.8,0.2,False
378,0.8,0.2,0.1,-0.00010000000000000002,0.9,0.1,False
379,0.9,0.1,0.1,-0.00010000000000000002,1.0,0.0,True
380,0.0,1.0,0.05,-2.5000000000000005e-05,0.1,0.95,False
381,0.1,0.95,0.05,-2.5000000000000005e-05,0.2,0.9,False
382,0.2,0.9,0.05,-2.5000000000000005e-05,0.3,0.85,False
383,0.3,0.85,0.0,0.0,0.4,0.85,False
384,0.4,0.85,0.1,-0.00010000000000000002,0.5,0.75,False
385,0.5,0.75,0.25,-0.000625,0.6,0.5,False
386,0.6,0.5,0.2,-0.0004000000000000001,0.7,0.3,False
387,0.7,0.3,0.05,-2.5000000000000005e-05,0.8,0.25,False
388,0.8,0.25,0.25,-0.000625,0.9,0.0,False
389,0.9,0.0,0.0,0.0,1.0,0.0,True
390,0.0,1.0,0.05,-2.5000000000000005e-05,0.1,0.95,False
391,0.1,0.95,0.05,-2.5000000000000005e-05,0.2,0.9,False
392,0.2,0.9,0.0,0.0,0.3,0.9,False
393,0.3,0.9,0.0,0.0,0.4,0.9,False
394,0.4,0.9,0.25,-0.000625,0.5,0.65,False
395,0.5,0.65,0.1,-0.00010000000000000002,0.6,0.55,False
